id,title,author,downloads,subjects,birth,death,pyearp
PG21385,On the Banks of the Amazon,"Kingston, William Henry Giles",9,"{'Brazil -- Juvenile fiction', 'Amazon River -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Ecuador -- Juvenile fiction', 'Natural history -- Juvenile fiction'}",1814.0,1880.0,1847.0
PG4224,Mr. Hogarth's Will,"Spence, Catherine Helen",16,"{'Scotland -- Fiction', 'Sisters -- Fiction', 'Australia -- Fiction', 'Inheritance and succession -- Fiction'}",1825.0,1910.0,1868.0
PG44262,The Spanish Brothers: A Tale of the Sixteenth Century,"Alcock, Deborah",13,"{'Brothers -- Juvenile fiction', 'Reformation -- Spain -- Juvenile fiction', 'Inquisition -- Spain -- Juvenile fiction', 'Spain -- History -- Juvenile fiction', 'Historical fiction'}",1835.0,1913.0,1874.0
PG3786,The Recollections of Geoffrey Hamlyn,"Kingsley, Henry",12,"{'England -- Fiction', 'Australia -- Fiction'}",1830.0,1876.0,1853.0
PG25998,"The Riflemen of the Ohio: A Story of the Early Days along ""The Beautiful River""","Altsheler, Joseph A. (Joseph Alexander)",36,"{'Ohio River -- Juvenile fiction', 'Frontier and pioneer life -- Juvenile fiction'}",1862.0,1919.0,1890.0
PG29892,"Up the Forked River; Or, Adventures in South America","Ellis, Edward Sylvester",11,"{'South America -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction'}",1840.0,1916.0,1878.0
PG34045,A Christmas Child: A Sketch of a Boy-Life,"Molesworth, Mrs.",25,"{'Brothers and sisters -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Death -- Juvenile fiction', 'Sick -- Juvenile fiction', 'Families -- Juvenile fiction', 'Christian life -- Juvenile fiction', 'Uncles -- Juvenile fiction', 'Christmas -- Juvenile fiction'}",1839.0,1921.0,1880.0
PG45401,The Guide of the Desert,"Aimard, Gustave",29,"{'Western stories', 'Fiction'}",1818.0,1883.0,1850.0
PG49906,The Daft Days,"Munro, Neil",13,"{'Culture shock -- Fiction', 'Colonsay (Scotland) -- Fiction', 'Visitors, Foreign -- Fiction', 'Psychological fiction', 'Americans -- Scotland -- Fiction', 'Domestic fiction', 'Argyllshire (Scotland) -- Fiction', 'Women household employees -- Fiction', 'Young women -- Fiction'}",1864.0,1930.0,1897.0
PG37652,The Nameless Island: A Story of Some Modern Robinson Crusoes,"Westerman, Percy F. (Percy Francis)",16,"{'Castaways -- Juvenile fiction', 'Shipwreck survival -- Juvenile fiction', 'Robinsonades', 'Islands of the Pacific -- Juvenile fiction'}",1876.0,1959.0,1918.0
PG14872,The Tale of Squirrel Nutkin,"Potter, Beatrix",529,{'Squirrels -- Juvenile fiction'},1866.0,1943.0,1904.0
PG54854,The Yoke of the Thorah,"Harland, Henry",13,"{'Jews -- Fiction', 'Man-woman relationships -- Fiction', 'New York (N.Y.) -- Fiction'}",1861.0,1905.0,1883.0
PG21202,Fighting the Whales,"Ballantyne, R. M. (Robert Michael)",9,"{'Whaling -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Whalers (Persons) -- Juvenile fiction', 'Seafaring life -- Juvenile fiction', 'Natural history -- Juvenile fiction', 'Sailors -- Juvenile fiction'}",1825.0,1894.0,1860.0
PG57751,Queer Luck: Poker Stories from the New York Sun,"Curtis, David A.",4,"{'Short stories, American', 'Poker players -- Fiction', 'Poker -- Fiction'}",1846.0,1923.0,1884.0
PG1263,The Glimpses of the Moon,"Wharton, Edith",55,"{'Married people -- Fiction', 'Europe -- Fiction', 'Love stories', 'Marriage -- Fiction', 'Americans -- Europe -- Fiction', 'Socialites -- Fiction'}",1862.0,1937.0,1900.0
PG9318,A Doctor of the Old School — Volume 4,"Maclaren, Ian",4,{'Physicians -- Fiction'},1850.0,1907.0,1878.0
PG45745,The Heart of the Wild: Nature Studies from Near and Far,"Bensusan, S. L. (Samuel Levy)",18,"{'Animals -- Fiction', 'Short stories'}",1872.0,1958.0,1915.0
PG60296,Tillicums of the Trail: Being Klondike Yarns Told to Canadian Soldiers Overseas by a Sourdough Padre,"Pringle, George Charles Fraser",7,"{'Klondike River Valley (Yukon) -- Gold discoveries -- Fiction', 'World War, 1914-1918 -- Personal narratives, Canadian'}",1873.0,1949.0,1911.0
PG8913,The Portent and Other Stories,"MacDonald, George",54,"{'Short stories', 'Highlands (Scotland) -- Fiction'}",1824.0,1905.0,1864.0
PG14534,Christmas with Grandma Elsie,"Finley, Martha",44,"{'Christmas stories', 'Christian life -- Juvenile fiction', 'Dinsmore, Elsie (Fictitious character) -- Juvenile fiction'}",1828.0,1909.0,1868.0
PG2787,An Old-Fashioned Girl,"Alcott, Louisa May",395,"{'Friendship -- Juvenile fiction', 'City and town life -- Fiction', 'Boston (Mass.) -- History -- 19th century -- Fiction', 'New England -- Fiction'}",1832.0,1888.0,1860.0
PG18875,The Prairie Wife,"Stringer, Arthur",31,"{'Canada -- Fiction', 'Frontier and pioneer life -- Prairie Provinces -- Fiction'}",1874.0,1950.0,1912.0
PG41269,Sheilah McLeod: A Heroine of the Back Blocks,"Boothby, Guy",25,"{'Love stories', 'Australia -- Fiction'}",1867.0,1905.0,1886.0
PG44210,The Angel of Pain,"Benson, E. F. (Edward Frederic)",28,"{'Triangles (Interpersonal relations) -- Fiction', 'Man-woman relationships -- Fiction', 'Marriage -- Fiction'}",1867.0,1940.0,1904.0
PG8514,"The Three Cities Trilogy: Lourdes, Volume 4","Zola, Émile",8,"{'Clergy -- Fiction', 'Lourdes (France) -- Fiction', 'Christian pilgrims and pilgrimages -- Fiction', 'Catholics -- Fiction'}",1840.0,1902.0,1871.0
PG20357,Jerry,"Webster, Jean",8,"{'Love stories', 'Americans -- Italy -- Fiction'}",1876.0,1916.0,1896.0
PG31167,"The Old Willow Tree, and Other Stories","Ewald, Carl",28,"{""Children's stories"", 'Nature -- Juvenile fiction'}",1856.0,1908.0,1882.0
PG3720,Returning Home,"Trollope, Anthony",13,"{'British -- Costa Rica -- Fiction', 'Short stories', 'Travel -- Fiction'}",1815.0,1882.0,1848.0
PG23789,Cruel As The Grave,"Southworth, Emma Dorothy Eliza Nevitte",40,{'Fiction'},1819.0,1899.0,1859.0
PG38504,Robin's Rambles,"Byron, May",9,"{'Robins -- Juvenile fiction', 'Animals -- Juvenile fiction'}",1861.0,1936.0,1898.0
PG331,The Mucker,"Burroughs, Edgar Rice",89,"{'Adventure stories', 'Fiction'}",1875.0,1950.0,1912.0
PG55845,The Boy Fortune Hunters in Egypt,"Baum, L. Frank (Lyman Frank)",20,"{'Egypt -- Juvenile fiction', 'Treasure troves -- Juvenile fiction'}",1856.0,1919.0,1888.0
PG31007,The Girls and I: A Veracious History,"Molesworth, Mrs.",13,"{'Play -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Governesses -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Mothers and sons -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Diamond jewelry -- Juvenile fiction'}",1839.0,1921.0,1880.0
PG33683,Magnhild; Dust,"Bjørnson, Bjørnstjerne",21,{'Norway -- Fiction'},1832.0,1910.0,1871.0
PG59994,The Bojabi Tree,"Rickert, Edith",27,"{'Picture books for children', 'Trees -- Juvenile fiction', 'Animals -- Juvenile fiction'}",1871.0,1938.0,1904.0
PG32234,"The Lion of Janina; Or, The Last Days of the Janissaries: A Turkish Novel","Jókai, Mór",33,"{'Janizaries -- Fiction', 'Ali Pasa, Tepedelenli, 1744?-1822 -- Fiction', 'Turkey -- History -- Mahmud II, 1808-1839 -- Fiction'}",1825.0,1904.0,1864.0
PG35132,The Promise of Air,"Blackwood, Algernon",24,{'Fiction'},1869.0,1951.0,1910.0
PG55101,The White Room,"Hume, Fergus",8,"{'England -- Fiction', 'Detective and mystery stories', 'Murder -- Investigation -- Fiction'}",1859.0,1932.0,1896.0
PG32668,Black Diamonds: A Novel,"Jókai, Mór",16,{'Hungarian fiction -- Translations into English'},1825.0,1904.0,1864.0
PG52049,The Man: A Story of To-day,"Hubbard, Elbert",7,{'Fiction'},1856.0,1915.0,1886.0
PG2773,Fraternity,"Galsworthy, John",36,"{'Upper class families -- England -- Fiction', 'London (England) -- Fiction', 'England -- Social life and customs -- 20th century -- Fiction'}",1867.0,1933.0,1900.0
PG29130,Billy Topsail & Company: A Story for Boys,"Duncan, Norman",23,"{'Newfoundland and Labrador -- Juvenile fiction', 'Sailing -- Juvenile fiction'}",1871.0,1916.0,1894.0
PG14332,Cleek: the Man of the Forty Faces,"Hanshew, Thomas W.",30,"{'Cleek, Hamilton (Fictitious character) -- Fiction', 'Police -- Great Britain -- Fiction', 'Detective and mystery stories'}",1857.0,1914.0,1886.0
PG8403,Young People's Pride: A Novel,"Benét, Stephen Vincent",22,{'Fiction'},1898.0,1943.0,1920.0
PG2665,The Professor at the Breakfast-Table,"Holmes, Oliver Wendell",45,"{'Poetry', 'Conversation -- Fiction', 'American fiction -- 19th century'}",1809.0,1894.0,1852.0
PG54404,Mehalah: A Story of the Salt Marshes,"Baring-Gould, S. (Sabine)",148,"{'Married people -- Fiction', 'Man-woman relationships -- Fiction', 'Salt marshes -- Fiction', 'Landlord and tenant -- Fiction', 'East Anglia (England) -- Fiction'}",1834.0,1924.0,1879.0
PG942,Green Mansions: A Romance of the Tropical Forest,"Hudson, W. H. (William Henry)",133,"{'Wild women -- Fiction', 'South America -- Fiction', 'Love stories', 'Rain forests -- Fiction'}",1841.0,1922.0,1882.0
PG2719,Greville Fane,"James, Henry",10,{'Women authors -- Fiction'},1843.0,1916.0,1880.0
PG54763,Little Homespun,"Ogden, Ruth",6,"{'Values -- Juvenile fiction', 'Courage -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Family -- Juvenile fiction', 'Slaves -- Juvenile fiction', 'United States -- History -- Revolution, 1775-1783 -- Juvenile fiction', 'Grandmothers -- Juvenile fiction'}",1853.0,1927.0,1890.0
PG4619,"Words of Cheer for the Tempted, the Toiling, and the Sorrowing","Arthur, T. S. (Timothy Shay)",9,"{'Conduct of life', 'Christian life -- Fiction', 'Christian life', 'Conduct of life -- Fiction'}",1809.0,1885.0,1847.0
PG41549,"""God Wills It!"" A Tale of the First Crusade.","Davis, William Stearns",112,"{'Crusades -- First, 1096-1099 -- Fiction'}",1877.0,1930.0,1904.0
PG1089,"Moon-Face, and Other Stories","London, Jack",204,"{'Short stories', 'United States -- Social life and customs -- 20th century -- Fiction'}",1876.0,1916.0,1896.0
PG6196,Cumner's Son and Other South Sea Folk — Volume 02,"Parker, Gilbert",10,{'Oceania -- Fiction'},1862.0,1932.0,1897.0
PG40813,Smoke,"Turgenev, Ivan Sergeevich",71,{'Russia -- Social life and customs -- Fiction'},1818.0,1883.0,1850.0
PG51953,The Manager of the B. & A.: A Novel,"Kester, Vaughan",4,"{'American fiction', 'Railroad stories'}",1869.0,1911.0,1890.0
PG24437,The Last Penny and Other Stories,"Arthur, T. S. (Timothy Shay)",18,"{'Short stories', 'Conduct of life -- Juvenile fiction'}",1809.0,1885.0,1847.0
PG34410,The Treasure of the Isle of Mist,"Tarn, W. W. (William Woodthorpe)",25,"{'Fairies -- Juvenile fiction', 'Fairy tales', 'Fantasy literature'}",1869.0,1957.0,1913.0
PG61754,The Masterfolk: Wherein is Attempted the Unravelling of the Strange Affair of my Lord Wyntwarde of Cavil and Miss Betty Modeyne,"MacFall, Haldane",13,"{'London (England) -- Fiction', 'Paris (France) -- Fiction', 'Bohemianism -- Fiction'}",1860.0,1928.0,1894.0
PG9959,The Armourer's Prentices,"Yonge, Charlotte M. (Charlotte Mary)",31,"{'Great Britain -- History -- Henry VIII, 1509-1547 -- Fiction'}",1823.0,1901.0,1862.0
PG5610,The Cardinal's Snuff-Box,"Harland, Henry",34,"{'British -- Italy -- Fiction', 'Widows -- Fiction'}",1861.0,1905.0,1883.0
PG44724,The Boy Spies of Philadelphia: The Story of How the Young Spies Helped the Continental Army at Valley Forge,"Otis, James",11,"{'Spies -- Juvenile fiction', 'United States -- History -- Revolution, 1775-1783 -- Juvenile fiction', 'Spy stories', ""Children's stories"", 'Washington, George, 1732-1799 -- Juvenile fiction'}",1848.0,1912.0,1880.0
PG4624,"Off-Hand Sketches, a Little Dashed with Humor","Arthur, T. S. (Timothy Shay)",14,"{'Short stories', 'Fiction'}",1809.0,1885.0,1847.0
PG54424,"Lotta Schmidt, and Other Stories","Trollope, Anthony",32,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Short stories, English'}",1815.0,1882.0,1848.0
PG8944,The Elect Lady,"MacDonald, George",12,"{'Scotland -- Fiction', 'Christian fiction'}",1824.0,1905.0,1864.0
PG60372,The White Chief of the Ottawa,"Carr-Harris, Bertha",105,"{'Wright, Philemon, 1760-1839? -- Fiction', 'Québec (Province) -- Fiction'}",1863.0,1949.0,1906.0
PG6275,"The Money Master, Volume 1.","Parker, Gilbert",7,{'Québec (Province) -- Fiction'},1862.0,1932.0,1897.0
PG41177,John Ermine of the Yellowstone,"Remington, Frederic",52,"{'Western stories', 'Indian captivities -- Fiction', 'Yellowstone River Valley -- Fiction', 'Crow Indians -- Fiction'}",1861.0,1909.0,1885.0
PG34829,"The Sick-a-Bed Lady: And Also Hickory Dock, The Very Tired Girl, The Happy-Day, Something That Happened in October, The Amateur Lover, Heart of The City, The Pink Sash, Woman's Only Business","Abbott, Eleanor Hallowell",49,"{'Short stories', 'Fiction'}",1872.0,1958.0,1915.0
PG55961,The Millionaire Mystery,"Hume, Fergus",7,"{'Detective and mystery stories', 'Millionaires -- Fiction'}",1859.0,1932.0,1896.0
PG25691,Joyce Morrell's Harvest: The Annals of Selwick Hall,"Holt, Emily Sarah",30,"{'Historical fiction', 'Great Britain -- History -- Elizabeth, 1558-1603 -- Fiction'}",1836.0,1893.0,1864.0
PG4477,Lord Ormont and His Aminta — Volume 1,"Meredith, George",1,{'English fiction -- 19th century'},1828.0,1909.0,1868.0
PG40487,Happy-go-lucky,"Hay, Ian",19,"{'College students -- Fiction', 'Love stories', 'England -- Social life and customs -- Fiction', 'Boarding school students -- Fiction'}",1876.0,1952.0,1914.0
PG13799,Old Fires and Profitable Ghosts: A Book of Stories,"Quiller-Couch, Arthur",18,"{'Great Britain -- Social life and customs -- 19th century -- Fiction', 'Short stories'}",1863.0,1944.0,1904.0
PG54647,Sam Steele's Adventures in Panama,"Baum, L. Frank (Lyman Frank)",14,"{'Panama -- Juvenile fiction', 'Adventure stories', 'Inventions -- Juvenile fiction'}",1856.0,1919.0,1888.0
PG10570,"For Better or Worse: Ship's Company, Part 10.","Jacobs, W. W. (William Wymark)",6,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG114,The Tenniel Illustrations for Carroll's Alice in Wonderland,"Tenniel, John",391,"{""Children's stories"", 'Fantasy fiction'}",1820.0,1914.0,1867.0
PG22731,Tin-Types Taken in the Streets of New York: A Series of Stories and Sketches Portraying Many Singular; Phases of Metropolitan Life,"Quigg, Lemuel Ely",22,{'New York (N.Y.) -- Social life and customs -- Fiction'},1863.0,1919.0,1891.0
PG56692,Editha's Burglar: A Story for Children,"Burnett, Frances Hodgson",21,"{'Parent and child -- Juvenile fiction', 'Robbers and outlaws -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1849.0,1924.0,1886.0
PG24499,The Green Carnation,"Hichens, Robert",54,"{'Biographical fiction', 'Authors -- Fiction', 'Gay men -- Fiction', 'London (England) -- Fiction', 'Ireland -- Fiction', 'Wilde, Oscar, 1854-1900 -- Fiction'}",1864.0,1950.0,1907.0
PG2635,Clarence,"Harte, Bret",9,"{'Man-woman relationships -- Fiction', 'Mines and mineral resources -- Fiction', 'American fiction -- 19th century', 'Marriage -- Fiction', 'California -- Fiction'}",1836.0,1902.0,1869.0
PG38875,The Maid of Honour: A Tale of the Dark Days of France. Vol. 2 (of 3),"Wingfield, Lewis",7,"{'Historical fiction', 'France -- History -- Revolution, 1789-1799 -- Fiction'}",1842.0,1891.0,1866.0
PG21403,The Pirate of the Mediterranean: A Tale of the Sea,"Kingston, William Henry Giles",23,"{'Seafaring life -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Mediterranean Sea -- Juvenile fiction', 'Pirates -- Juvenile fiction'}",1814.0,1880.0,1847.0
PG10572,"Manners Makyth Man: Ship's Company, Part 12.","Jacobs, W. W. (William Wymark)",7,"{'Humorous stories, English', 'England -- Social life and customs -- Fiction'}",1863.0,1943.0,1903.0
PG659,"Paul the Peddler; Or, The Fortunes of a Young Street Merchant","Alger, Horatio, Jr.",65,"{'Business enterprises -- Juvenile fiction', 'New York (N.Y.) -- History -- 19th century -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",1832.0,1899.0,1866.0
PG33897,The Red Mustang,"Stoddard, William O.",14,"{'Rescues -- Juvenile fiction', 'Horses -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Cowboys -- Juvenile fiction', 'Indians of North America -- Juvenile fiction'}",1835.0,1925.0,1880.0
PG21447,The Three Admirals,"Kingston, William Henry Giles",12,"{'Rescues -- Juvenile fiction', 'Admirals -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Shipwrecks -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Seafaring life -- Juvenile fiction', 'Pirates -- Juvenile fiction'}",1814.0,1880.0,1847.0
PG12577,Strange True Stories of Louisiana,"Cable, George Washington",86,"{'Louisiana -- History -- Civil War, 1861-1865 -- Fiction', 'Louisiana -- Social life and customs -- Fiction', 'Historical fiction, American', 'War stories, American'}",1844.0,1925.0,1884.0
PG62586,"Jilted! Or, My Uncle's Scheme, Volume 3","Russell, William Clark",2,{'English fiction -- 19th century'},1844.0,1911.0,1878.0
PG23382,Crown and Sceptre: A West Country Story,"Fenn, George Manville",10,"{'Rescues -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Soldiers -- Juvenile fiction', 'Adventure and adventurers -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Kings and rulers -- Juvenile fiction'}",1831.0,1909.0,1870.0
PG10659,Three More John Silence Stories,"Blackwood, Algernon",88,"{'Supernatural -- Fiction', 'Paranormal fiction, English', 'Horror tales, English', 'Ghost stories, English', 'Silence, John (Fictitious character) -- Fiction', 'Detective and mystery stories, English'}",1869.0,1951.0,1910.0
PG33387,The Fortunes of Philippa: A School Story,"Brazil, Angela",83,"{'Schools -- England -- Juvenile fiction', 'Girls -- Juvenile fiction'}",1869.0,1947.0,1908.0
PG18953,The Tale of Dickie Deer Mouse,"Bailey, Arthur Scott",11,"{'Mice -- Juvenile fiction', 'Animals -- Juvenile fiction'}",1877.0,1949.0,1913.0
PG21693,Post Haste,"Ballantyne, R. M. (Robert Michael)",13,{'Postal service -- Great Britain -- Juvenile fiction'},1825.0,1894.0,1860.0
PG10926,Saxe Holm's Stories: First Series,"Jackson, Helen Hunt",7,"{'United States -- Social life and customs -- 19th century -- Fiction', 'Short stories'}",1830.0,1885.0,1858.0
PG4603,In the Wilderness,"Hichens, Robert",21,"{'Triangles (Interpersonal relations) -- Fiction', 'Married people -- Fiction', 'English fiction -- 20th century', 'Man-woman relationships -- Fiction'}",1864.0,1950.0,1907.0
PG3653,The Guns of Bull Run: A Story of the Civil War's Eve,"Altsheler, Joseph A. (Joseph Alexander)",30,"{'Bull Run, 1st Battle of, Va., 1861 -- Juvenile fiction'}",1862.0,1919.0,1890.0
PG48795,Sylvie and Bruno Concluded (Illustrated),"Carroll, Lewis",63,{'Fantasy fiction'},1832.0,1898.0,1865.0
PG20059,Left on the Labrador: A Tale of Adventure Down North,"Wallace, Dillon",11,{'Labrador (N.L.) -- Fiction'},1863.0,1939.0,1901.0
